1748551952027,fox,1,14,jaber1,1996281811,1996281812,116,3,100219,102690,711394,16.175,0.370,AhwVYZPPdOOTy8L0oqF0WrYVI6agoPVz,,0
1748551952106,fox,1,14,jaber8,1459534111,1459534112,118,0,100181,120334,719396,15.075,1.335,XhKwflr6w7BOHe3mFZu0nR6yXY1Jjc1u,,0
1748551952134,fox,1,14,jaber3,1905490020,1905490021,116,0,100141,115027,716582,16.245,0.466,giu2BqQSImLb2Kw51C0WowMnczsIWler,,0
1748551952143,fox,1,14,jaber7,2557199629,2557199630,100,0,100162,101308,572290,15.046,1.192,BrauQ5QNbLeX3oPXxBVUoDHlPkC5BK9S,,0
1748551952322,fox,1,14,jaber5,2756006433,2756006434,120,11,100180,104881,679554,16.225,0.238,BB2s35QIPAEOtVZIijZ3qooSBoG6rprp,,0
1748551952325,fox,1,14,jaber9,1917934574,1917934575,116,0,100147,114806,716654,16.324,0.573,X5AEMqaoF8BCZmK3XxR0rMow4gk6y6TH,,0
1748551952332,fox,1,14,jaber4,661803261,661803262,112,0,100185,116567,662312,16.540,0.862,lrVPwbBtoO3sJ7NYCsdUXE9araoQE9ZK,,0
1748551952396,fox,1,14,jaber2,3807175046,3807175047,116,0,100170,115330,714635,16.346,0.655,YOmnWBMlTj3xvFYiYPx24iY3j4VLlOxx,,0
1748551952489,fox,1,14,jaber6,83887528,83887529,116,0,100178,116218,717385,15.095,1.287,hrF8wt24Y92gMOa9oanl7HDvUajEOJje,,0
1748551962027,fox,1,14,jaber1,1996281811,1996281812,114,58,100219,114922,701070,14.116,0.370,AhwVYZPPdOOTy8L0oqF0WrYVI6agoPVz,,0
1748551962106,fox,1,14,jaber8,1459534111,1459534112,114,0,100181,118571,717000,15.089,1.335,XhKwflr6w7BOHe3mFZu0nR6yXY1Jjc1u,,0
1748551962134,fox,1,14,jaber3,1905490020,1905490021,112,57,100141,116142,704698,14.085,0.466,giu2BqQSImLb2Kw51C0WowMnczsIWler,,0
1748551962143,fox,1,14,jaber7,2557199629,2557199630,122,0,100162,157510,713714,15.056,1.192,BrauQ5QNbLeX3oPXxBVUoDHlPkC5BK9S,,0
1748551962323,fox,1,14,jaber5,2756006433,2756006434,112,60,100180,119465,709532,14.171,0.238,BB2s35QIPAEOtVZIijZ3qooSBoG6rprp,,0
1748551962325,fox,1,14,jaber9,1917934574,1917934575,112,57,100147,115221,703782,14.156,0.573,X5AEMqaoF8BCZmK3XxR0rMow4gk6y6TH,,0
1748551962333,fox,1,14,jaber4,661803261,661803262,112,60,100167,124142,633479,14.461,0.862,lrVPwbBtoO3sJ7NYCsdUXE9araoQE9ZK,,0
1748551962396,fox,1,14,jaber2,3807175046,3807175047,114,64,100170,102311,717366,14.185,0.655,YOmnWBMlTj3xvFYiYPx24iY3j4VLlOxx,,0
1748551962489,fox,1,14,jaber6,83887528,83887529,116,0,100178,245134,667509,15.107,1.287,hrF8wt24Y92gMOa9oanl7HDvUajEOJje,,0
1748551972027,fox,1,14,jaber1,1996281811,1996281812,112,57,100197,114529,715532,14.135,0.370,AhwVYZPPdOOTy8L0oqF0WrYVI6agoPVz,,0
1748551972106,fox,1,14,jaber8,1459534111,1459534112,114,0,100181,129972,716297,15.184,1.335,XhKwflr6w7BOHe3mFZu0nR6yXY1Jjc1u,,0
1748551972134,fox,1,14,jaber3,1905490020,1905490021,112,57,100141,114547,701131,14.203,0.466,giu2BqQSImLb2Kw51C0WowMnczsIWler,,0
1748551972144,fox,1,14,jaber7,2557199629,2557199630,114,0,100162,117484,714962,15.112,1.192,BrauQ5QNbLeX3oPXxBVUoDHlPkC5BK9S,,0
1748551972323,fox,1,14,jaber5,2756006433,2756006434,112,57,100180,115522,715947,14.144,0.238,BB2s35QIPAEOtVZIijZ3qooSBoG6rprp,,0
1748551972325,fox,1,14,jaber9,1917934574,1917934575,112,57,100147,114745,701968,14.221,0.573,X5AEMqaoF8BCZmK3XxR0rMow4gk6y6TH,,0
1748551972333,fox,1,14,jaber4,661803261,661803262,108,61,100167,127099,596104,14.473,0.862,lrVPwbBtoO3sJ7NYCsdUXE9araoQE9ZK,,0
1748551972396,fox,1,14,jaber2,3807175046,3807175047,112,62,100170,124084,699517,14.263,0.655,YOmnWBMlTj3xvFYiYPx24iY3j4VLlOxx,,0
1748551972489,fox,1,14,jaber6,83887528,83887529,112,0,100157,130965,712483,15.197,1.287,hrF8wt24Y92gMOa9oanl7HDvUajEOJje,,0
1748551982028,fox,1,14,jaber1,1996281811,1996281812,112,0,100197,116249,686823,16.098,0.370,AhwVYZPPdOOTy8L0oqF0WrYVI6agoPVz,,0
1748551982107,fox,1,14,jaber8,1459534111,1459534112,114,0,100181,102261,701340,15.209,1.335,XhKwflr6w7BOHe3mFZu0nR6yXY1Jjc1u,,0
1748551982135,fox,1,14,jaber3,1905490020,1905490021,112,0,100141,116247,690514,16.259,0.466,giu2BqQSImLb2Kw51C0WowMnczsIWler,,0
1748551982144,fox,1,14,jaber7,2557199629,2557199630,112,0,100162,102364,702744,15.167,1.192,BrauQ5QNbLeX3oPXxBVUoDHlPkC5BK9S,,0
1748551982323,fox,1,14,jaber5,2756006433,2756006434,112,1,100180,121751,588474,14.176,0.238,BB2s35QIPAEOtVZIijZ3qooSBoG6rprp,,0
1748551982325,fox,1,14,jaber9,1917934574,1917934575,112,0,100147,114971,691878,16.189,0.573,X5AEMqaoF8BCZmK3XxR0rMow4gk6y6TH,,0
1748551982333,fox,1,14,jaber4,661803261,661803262,110,58,100167,130611,674078,14.502,0.862,lrVPwbBtoO3sJ7NYCsdUXE9araoQE9ZK,,0
1748551982397,fox,1,14,jaber2,3807175046,3807175047,112,0,100170,119476,588083,14.334,0.655,YOmnWBMlTj3xvFYiYPx24iY3j4VLlOxx,,0
1748551982489,fox,1,14,jaber6,83887528,83887529,118,53,100157,137103,715774,15.233,1.287,hrF8wt24Y92gMOa9oanl7HDvUajEOJje,,0
1748552027611,cbs,1,14,jaber4,1169966152,1169966152,11,0,100146,100252,14159,0.000,0.000,9gLwtxprryrHEOEbh2j8bzpSLPDYCg9n,,0
1748552027729,cbs,1,14,jaber6,1636519109,1636519109,11,0,100139,100308,14160,0.000,0.000,AcxQR4LFmYik2KedHjmMYAqyKzjYwyqT,,0
1748552027757,cbs,1,14,jaber2,2235534786,2235534786,11,0,100223,100224,14146,0.000,0.000,8RwTyl6RcGKj4HwNOZrSZLm5TFEkq1ZW,,0
1748552027775,cbs,1,14,jaber8,1926785554,1926785554,11,0,100203,100337,14151,0.000,0.000,idJncG2kphaYttOAWD7FmvCVU0Zfssnb,,0
1748552027847,cbs,1,14,jaber9,311265237,311265237,11,0,100189,100334,14153,0.000,0.000,IIBlg6wJVom5QGmk8xToOIfZBBFS8bj9,,0
1748552027881,cbs,1,14,jaber3,1822491139,1822491139,11,0,100353,100354,14128,0.000,0.000,xz9EkH73wngWkXDhLIok7xknJJ7vxkJk,,0
1748552027935,cbs,1,14,jaber1,3427171600,3427171600,11,0,100318,104851,10381,0.000,0.000,cIjWZBmZ31B2mKnEDYggWNweZoDwedU1,,0
1748552031673,cbs,1,14,jaber7,588314641,588314641,11,0,241667,249621,4644,0.000,0.000,gvhqFv8qSaLYdXtLRbZrQFqwOqPX5Q6y,,0
1748552037611,pbs,1,14,jaber4,1169966152,1169966153,4,50,100146,103568,697478,14.171,0.343,9gLwtxprryrHEOEbh2j8bzpSLPDYCg9n,,0
1748552037729,pbs,1,14,jaber6,1636519109,1636519110,4,65,100139,115943,717042,12.258,0.642,AcxQR4LFmYik2KedHjmMYAqyKzjYwyqT,,0
1748552037758,pbs,1,14,jaber2,2235534786,2235534787,114,92,100196,176767,662344,12.319,0.755,8RwTyl6RcGKj4HwNOZrSZLm5TFEkq1ZW,,0
1748552037775,pbs,1,14,jaber8,1926785554,1926785555,112,52,100171,103660,699841,14.171,0.340,idJncG2kphaYttOAWD7FmvCVU0Zfssnb,,0
1748552037847,pbs,1,14,jaber9,311265237,311265238,146,76,100140,125265,645930,14.150,0.372,IIBlg6wJVom5QGmk8xToOIfZBBFS8bj9,,0
1748552037881,pbs,1,14,jaber3,1822491139,1822491140,112,50,100200,103423,688601,14.186,0.476,xz9EkH73wngWkXDhLIok7xknJJ7vxkJk,,0
1748552037935,pbs,1,14,jaber1,3427171600,3427171601,114,64,100153,130564,669652,12.525,0.567,cIjWZBmZ31B2mKnEDYggWNweZoDwedU1,,0
1748552041674,pbs,1,14,jaber7,588314641,588314642,112,91,100138,448117,291114,10.991,1.112,gvhqFv8qSaLYdXtLRbZrQFqwOqPX5Q6y,,0
1748552047611,pbs,1,14,jaber4,1169966152,1169966153,112,0,100146,102698,716947,16.011,0.343,9gLwtxprryrHEOEbh2j8bzpSLPDYCg9n,,0
1748552047730,pbs,1,14,jaber6,1636519109,1636519110,112,58,100139,117328,592271,14.277,0.642,AcxQR4LFmYik2KedHjmMYAqyKzjYwyqT,,0
1748552047758,pbs,1,14,jaber2,2235534786,2235534787,112,58,100180,111260,657055,14.399,0.755,8RwTyl6RcGKj4HwNOZrSZLm5TFEkq1ZW,,0
1748552047775,pbs,1,14,jaber8,1926785554,1926785555,112,0,100171,103635,717038,15.997,0.340,idJncG2kphaYttOAWD7FmvCVU0Zfssnb,,0
1748552047848,pbs,1,14,jaber9,311265237,311265238,112,6,100140,160432,614867,16.038,0.372,IIBlg6wJVom5QGmk8xToOIfZBBFS8bj9,,0
1748552047882,pbs,1,14,jaber3,1822491139,1822491140,114,0,100200,103413,708268,16.031,0.476,xz9EkH73wngWkXDhLIok7xknJJ7vxkJk,,0
1748552047935,pbs,1,14,jaber1,3427171600,3427171601,110,60,100153,128025,584828,14.503,0.567,cIjWZBmZ31B2mKnEDYggWNweZoDwedU1,,0
1748552051674,pbs,1,14,jaber7,588314641,588314642,114,0,100138,116885,684424,15.007,1.112,gvhqFv8qSaLYdXtLRbZrQFqwOqPX5Q6y,,0
1748552057612,pbs,1,14,jaber4,1169966152,1169966153,112,0,100146,114257,703171,16.071,0.343,9gLwtxprryrHEOEbh2j8bzpSLPDYCg9n,,0
1748552057730,pbs,1,14,jaber6,1636519109,1636519110,112,68,100139,106346,716930,14.409,0.642,AcxQR4LFmYik2KedHjmMYAqyKzjYwyqT,,0
1748552057758,pbs,1,14,jaber2,2235534786,2235534787,112,58,100180,126315,716966,14.482,0.755,8RwTyl6RcGKj4HwNOZrSZLm5TFEkq1ZW,,0
1748552057775,pbs,1,14,jaber8,1926785554,1926785555,112,0,100171,114160,701226,16.079,0.340,idJncG2kphaYttOAWD7FmvCVU0Zfssnb,,0
1748552057848,pbs,1,14,jaber9,311265237,311265238,112,74,100140,214402,710387,14.054,0.372,IIBlg6wJVom5QGmk8xToOIfZBBFS8bj9,,0
1748552057882,pbs,1,14,jaber3,1822491139,1822491140,112,53,100200,103227,715592,14.127,0.476,xz9EkH73wngWkXDhLIok7xknJJ7vxkJk,,0
1748552057935,pbs,1,14,jaber1,3427171600,3427171601,112,49,100153,106358,648447,14.550,0.567,cIjWZBmZ31B2mKnEDYggWNweZoDwedU1,,0
1748552061674,pbs,1,14,jaber7,588314641,588314642,114,0,100138,222713,267279,15.045,1.112,gvhqFv8qSaLYdXtLRbZrQFqwOqPX5Q6y,,0
1748552067612,pbs,1,14,jaber4,1169966152,1169966153,112,0,100146,116714,689467,16.082,0.343,9gLwtxprryrHEOEbh2j8bzpSLPDYCg9n,,0
1748552067730,pbs,1,14,jaber6,1636519109,1636519110,112,58,100139,116521,605612,14.478,0.642,AcxQR4LFmYik2KedHjmMYAqyKzjYwyqT,,0
1748552067758,pbs,1,14,jaber2,2235534786,2235534787,112,58,100180,122000,641388,14.551,0.755,8RwTyl6RcGKj4HwNOZrSZLm5TFEkq1ZW,,0
1748552067775,pbs,1,14,jaber8,1926785554,1926785555,112,0,100171,114124,685029,16.090,0.340,idJncG2kphaYttOAWD7FmvCVU0Zfssnb,,0
1748552067848,pbs,1,14,jaber9,311265237,311265238,112,0,100140,113222,687939,16.107,0.372,IIBlg6wJVom5QGmk8xToOIfZBBFS8bj9,,0
1748552067882,pbs,1,14,jaber3,1822491139,1822491140,138,87,100200,161832,716344,14.238,0.476,xz9EkH73wngWkXDhLIok7xknJJ7vxkJk,,0
1748552067936,pbs,1,14,jaber1,3427171600,3427171601,104,57,100153,143264,615551,14.618,0.567,cIjWZBmZ31B2mKnEDYggWNweZoDwedU1,,0
1748552071674,pbs,1,14,jaber7,588314641,588314642,112,0,100138,115011,684927,15.093,1.112,gvhqFv8qSaLYdXtLRbZrQFqwOqPX5Q6y,,0
1748552077612,pbs,1,14,jaber4,1169966152,1169966153,112,0,100146,115127,702381,16.253,0.343,9gLwtxprryrHEOEbh2j8bzpSLPDYCg9n,,0
1748552077730,pbs,1,14,jaber6,1636519109,1636519110,112,58,100139,123522,666860,14.470,0.642,AcxQR4LFmYik2KedHjmMYAqyKzjYwyqT,,0
1748552077759,pbs,1,14,jaber2,2235534786,2235534787,112,58,100180,122536,650916,14.542,0.755,8RwTyl6RcGKj4HwNOZrSZLm5TFEkq1ZW,,0
1748552077776,pbs,1,14,jaber8,1926785554,1926785555,112,0,100171,115871,704735,16.095,0.340,idJncG2kphaYttOAWD7FmvCVU0Zfssnb,,0
1748552077848,pbs,1,14,jaber9,311265237,311265238,112,0,100140,124127,705438,16.068,0.372,IIBlg6wJVom5QGmk8xToOIfZBBFS8bj9,,0
1748552077882,pbs,1,14,jaber3,1822491139,1822491140,114,0,100198,131925,716401,16.191,0.476,xz9EkH73wngWkXDhLIok7xknJJ7vxkJk,,0
1748552077936,pbs,1,14,jaber1,3427171600,3427171601,106,47,100153,100725,662761,14.782,0.567,cIjWZBmZ31B2mKnEDYggWNweZoDwedU1,,0
1748552081675,pbs,1,14,jaber7,588314641,588314642,112,0,100138,101726,690646,15.158,1.112,gvhqFv8qSaLYdXtLRbZrQFqwOqPX5Q6y,,0
1748552122969,cbs,1,14,jaber5,4177150485,4177150485,11,0,100202,100371,14151,0.000,0.000,yanxaWxYDuXibOURDLNCfjGIUs9udIHp,,0
1748552123001,cbs,1,14,jaber3,1425174195,1425174195,11,0,100266,100418,14142,0.000,0.000,SPbvjuY9aPAW3SAS2oM0IVi1pgjrvXtt,,0
1748552123159,cbs,1,14,jaber8,3106822322,3106822322,11,0,100198,100202,14147,0.000,0.000,UouSJYZFbrKU4XQwl5Dkw7VJ91ZWRFzn,,0
1748552123220,cbs,1,14,jaber7,2133781587,2133781587,11,0,100194,100355,14152,0.000,0.000,qymYSEE0pH517Y7XxAe2uDwKkNzPlao2,,0
1748552123225,cbs,1,14,jaber9,3675030254,3675030254,11,0,100205,100368,14150,0.000,0.000,koNkbS6w4C8hblzm0Fit5m4OudlLlmTx,,0
1748552123236,cbs,1,14,jaber4,210607230,210607230,11,0,100261,100313,14143,0.000,0.000,z2KlaLXfkJiXkIQF9DtkkivsJjfnENal,,0
1748552123283,cbs,1,14,jaber6,4187444621,4187444621,11,0,100141,100211,14160,0.000,0.000,Jl8eUocDP5ldKO8xP2u88WL7vJvVhsnY,,0
1748552132969,abc,1,14,jaber5,4177150485,4177150486,112,51,100170,112397,687531,14.164,0.514,yanxaWxYDuXibOURDLNCfjGIUs9udIHp,,0
1748552133002,abc,1,14,jaber3,1425174195,1425174196,112,30,100159,115019,716167,12.321,0.664,SPbvjuY9aPAW3SAS2oM0IVi1pgjrvXtt,,0
1748552133159,abc,1,14,jaber8,3106822322,3106822323,112,51,100162,107322,684765,14.185,0.526,UouSJYZFbrKU4XQwl5Dkw7VJ91ZWRFzn,,0
1748552133220,abc,1,14,jaber7,2133781587,2133781588,112,58,100166,121555,618967,12.120,0.606,qymYSEE0pH517Y7XxAe2uDwKkNzPlao2,,0
1748552133225,abc,1,14,jaber9,3675030254,3675030255,112,55,100188,205403,704394,11.091,1.349,koNkbS6w4C8hblzm0Fit5m4OudlLlmTx,,0
